t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t
50.0,50.0,40.0,60.0,50.0,60.0,50.0,60.0,50.0,60.0,60.0,60.0,40
50.0,40.0,60.0,50.0,60.0,50.0,60.0,50.0,60.0,60.0,60.0,40.0,50
40.0,60.0,50.0,60.0,50.0,60.0,50.0,60.0,60.0,60.0,40.0,50.0,60
60.0,50.0,60.0,50.0,60.0,50.0,60.0,60.0,60.0,40.0,50.0,60.0,60
50.0,60.0,50.0,60.0,50.0,60.0,60.0,60.0,40.0,50.0,60.0,60.0,80
60.0,50.0,60.0,50.0,60.0,60.0,60.0,40.0,50.0,60.0,60.0,80.0,80
50.0,60.0,50.0,60.0,60.0,60.0,40.0,50.0,60.0,60.0,80.0,80.0,50
60.0,50.0,60.0,60.0,60.0,40.0,50.0,60.0,60.0,80.0,80.0,50.0,60
50.0,60.0,60.0,60.0,40.0,50.0,60.0,60.0,80.0,80.0,50.0,60.0,60
60.0,60.0,60.0,40.0,50.0,60.0,60.0,80.0,80.0,50.0,60.0,60.0,50
60.0,60.0,40.0,50.0,60.0,60.0,80.0,80.0,50.0,60.0,60.0,50.0,60
60.0,40.0,50.0,60.0,60.0,80.0,80.0,50.0,60.0,60.0,50.0,60.0,60
40.0,50.0,60.0,60.0,80.0,80.0,50.0,60.0,60.0,50.0,60.0,60.0,60
50.0,60.0,60.0,80.0,80.0,50.0,60.0,60.0,50.0,60.0,60.0,60.0,50
60.0,60.0,80.0,80.0,50.0,60.0,60.0,50.0,60.0,60.0,60.0,50.0,60
60.0,80.0,80.0,50.0,60.0,60.0,50.0,60.0,60.0,60.0,50.0,60.0,40
80.0,80.0,50.0,60.0,60.0,50.0,60.0,60.0,60.0,50.0,60.0,40.0,70
80.0,50.0,60.0,60.0,50.0,60.0,60.0,60.0,50.0,60.0,40.0,70.0,70
50.0,60.0,60.0,50.0,60.0,60.0,60.0,50.0,60.0,40.0,70.0,70.0,70
60.0,60.0,50.0,60.0,60.0,60.0,50.0,60.0,40.0,70.0,70.0,70.0,70
60.0,50.0,60.0,60.0,60.0,50.0,60.0,40.0,70.0,70.0,70.0,70.0,80
50.0,60.0,60.0,60.0,50.0,60.0,40.0,70.0,70.0,70.0,70.0,80.0,60
60.0,60.0,60.0,50.0,60.0,40.0,70.0,70.0,70.0,70.0,80.0,60.0,90
60.0,60.0,50.0,60.0,40.0,70.0,70.0,70.0,70.0,80.0,60.0,90.0,70
60.0,50.0,60.0,40.0,70.0,70.0,70.0,70.0,80.0,60.0,90.0,70.0,70
50.0,60.0,40.0,70.0,70.0,70.0,70.0,80.0,60.0,90.0,70.0,70.0,60
60.0,40.0,70.0,70.0,70.0,70.0,80.0,60.0,90.0,70.0,70.0,60.0,70
40.0,70.0,70.0,70.0,70.0,80.0,60.0,90.0,70.0,70.0,60.0,70.0,100
70.0,70.0,70.0,70.0,80.0,60.0,90.0,70.0,70.0,60.0,70.0,100.0,290
70.0,70.0,70.0,80.0,60.0,90.0,70.0,70.0,60.0,70.0,100.0,290.0,350
70.0,70.0,80.0,60.0,90.0,70.0,70.0,60.0,70.0,100.0,290.0,350.0,270
70.0,80.0,60.0,90.0,70.0,70.0,60.0,70.0,100.0,290.0,350.0,270.0,230
80.0,60.0,90.0,70.0,70.0,60.0,70.0,100.0,290.0,350.0,270.0,230.0,240
60.0,90.0,70.0,70.0,60.0,70.0,100.0,290.0,350.0,270.0,230.0,240.0,590
90.0,70.0,70.0,60.0,70.0,100.0,290.0,350.0,270.0,230.0,240.0,590.0,490
70.0,70.0,60.0,70.0,100.0,290.0,350.0,270.0,230.0,240.0,590.0,490.0,460
70.0,60.0,70.0,100.0,290.0,350.0,270.0,230.0,240.0,590.0,490.0,460.0,160
60.0,70.0,100.0,290.0,350.0,270.0,230.0,240.0,590.0,490.0,460.0,160.0,120
70.0,100.0,290.0,350.0,270.0,230.0,240.0,590.0,490.0,460.0,160.0,120.0,110
100.0,290.0,350.0,270.0,230.0,240.0,590.0,490.0,460.0,160.0,120.0,110.0,120
290.0,350.0,270.0,230.0,240.0,590.0,490.0,460.0,160.0,120.0,110.0,120.0,120
350.0,270.0,230.0,240.0,590.0,490.0,460.0,160.0,120.0,110.0,120.0,120.0,110
270.0,230.0,240.0,590.0,490.0,460.0,160.0,120.0,110.0,120.0,120.0,110.0,170
230.0,240.0,590.0,490.0,460.0,160.0,120.0,110.0,120.0,120.0,110.0,170.0,110
240.0,590.0,490.0,460.0,160.0,120.0,110.0,120.0,120.0,110.0,170.0,110.0,110
590.0,490.0,460.0,160.0,120.0,110.0,120.0,120.0,110.0,170.0,110.0,110.0,110
490.0,460.0,160.0,120.0,110.0,120.0,120.0,110.0,170.0,110.0,110.0,110.0,110
460.0,160.0,120.0,110.0,120.0,120.0,110.0,170.0,110.0,110.0,110.0,110.0,110
160.0,120.0,110.0,120.0,120.0,110.0,170.0,110.0,110.0,110.0,110.0,110.0,110
120.0,110.0,120.0,120.0,110.0,170.0,110.0,110.0,110.0,110.0,110.0,110.0,110
110.0,120.0,120.0,110.0,170.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,100
120.0,120.0,110.0,170.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,100.0,110
120.0,110.0,170.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,100.0,110.0,100
110.0,170.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,100.0,110.0,100.0,100
170.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,100.0,110.0,100.0,100.0,80
110.0,110.0,110.0,110.0,110.0,110.0,110.0,100.0,110.0,100.0,100.0,80.0,70
110.0,110.0,110.0,110.0,110.0,110.0,100.0,110.0,100.0,100.0,80.0,70.0,70
110.0,110.0,110.0,110.0,110.0,100.0,110.0,100.0,100.0,80.0,70.0,70.0,60
110.0,110.0,110.0,110.0,100.0,110.0,100.0,100.0,80.0,70.0,70.0,60.0,70
110.0,110.0,110.0,100.0,110.0,100.0,100.0,80.0,70.0,70.0,60.0,70.0,60
110.0,110.0,100.0,110.0,100.0,100.0,80.0,70.0,70.0,60.0,70.0,60.0,60
110.0,100.0,110.0,100.0,100.0,80.0,70.0,70.0,60.0,70.0,60.0,60.0,70
100.0,110.0,100.0,100.0,80.0,70.0,70.0,60.0,70.0,60.0,60.0,70.0,70
110.0,100.0,100.0,80.0,70.0,70.0,60.0,70.0,60.0,60.0,70.0,70.0,70
100.0,100.0,80.0,70.0,70.0,60.0,70.0,60.0,60.0,70.0,70.0,70.0,60
100.0,80.0,70.0,70.0,60.0,70.0,60.0,60.0,70.0,70.0,70.0,60.0,50
80.0,70.0,70.0,60.0,70.0,60.0,60.0,70.0,70.0,70.0,60.0,50.0,70
70.0,70.0,60.0,70.0,60.0,60.0,70.0,70.0,70.0,60.0,50.0,70.0,50
70.0,60.0,70.0,60.0,60.0,70.0,70.0,70.0,60.0,50.0,70.0,50.0,60
60.0,70.0,60.0,60.0,70.0,70.0,70.0,60.0,50.0,70.0,50.0,60.0,60
70.0,60.0,60.0,70.0,70.0,70.0,60.0,50.0,70.0,50.0,60.0,60.0,50
60.0,60.0,70.0,70.0,70.0,60.0,50.0,70.0,50.0,60.0,60.0,50.0,60
60.0,70.0,70.0,70.0,60.0,50.0,70.0,50.0,60.0,60.0,50.0,60.0,60
70.0,70.0,70.0,60.0,50.0,70.0,50.0,60.0,60.0,50.0,60.0,60.0,50
70.0,70.0,60.0,50.0,70.0,50.0,60.0,60.0,50.0,60.0,60.0,50.0,40
70.0,60.0,50.0,70.0,50.0,60.0,60.0,50.0,60.0,60.0,50.0,40.0,50
60.0,50.0,70.0,50.0,60.0,60.0,50.0,60.0,60.0,50.0,40.0,50.0,50
50.0,70.0,50.0,60.0,60.0,50.0,60.0,60.0,50.0,40.0,50.0,50.0,50
70.0,50.0,60.0,60.0,50.0,60.0,60.0,50.0,40.0,50.0,50.0,50.0,50
50.0,60.0,60.0,50.0,60.0,60.0,50.0,40.0,50.0,50.0,50.0,50.0,60
60.0,60.0,50.0,60.0,60.0,50.0,40.0,50.0,50.0,50.0,50.0,60.0,60
60.0,50.0,60.0,60.0,50.0,40.0,50.0,50.0,50.0,50.0,60.0,60.0,60
50.0,60.0,60.0,50.0,40.0,50.0,50.0,50.0,50.0,60.0,60.0,60.0,60
60.0,60.0,50.0,40.0,50.0,50.0,50.0,50.0,60.0,60.0,60.0,60.0,50
60.0,50.0,40.0,50.0,50.0,50.0,50.0,60.0,60.0,60.0,60.0,50.0,60
50.0,40.0,50.0,50.0,50.0,50.0,60.0,60.0,60.0,60.0,50.0,60.0,50
40.0,50.0,50.0,50.0,50.0,60.0,60.0,60.0,60.0,50.0,60.0,50.0,60
50.0,50.0,50.0,50.0,60.0,60.0,60.0,60.0,50.0,60.0,50.0,60.0,50
50.0,50.0,50.0,60.0,60.0,60.0,60.0,50.0,60.0,50.0,60.0,50.0,60
50.0,50.0,60.0,60.0,60.0,60.0,50.0,60.0,50.0,60.0,50.0,60.0,50
50.0,60.0,60.0,60.0,60.0,50.0,60.0,50.0,60.0,50.0,60.0,50.0,50
60.0,60.0,60.0,60.0,50.0,60.0,50.0,60.0,50.0,60.0,50.0,50.0,50
60.0,60.0,60.0,50.0,60.0,50.0,60.0,50.0,60.0,50.0,50.0,50.0,50
60.0,60.0,50.0,60.0,50.0,60.0,50.0,60.0,50.0,50.0,50.0,50.0,50
60.0,50.0,60.0,50.0,60.0,50.0,60.0,50.0,50.0,50.0,50.0,50.0,60
50.0,60.0,50.0,60.0,50.0,60.0,50.0,50.0,50.0,50.0,50.0,60.0,60
60.0,50.0,60.0,50.0,60.0,50.0,50.0,50.0,50.0,50.0,60.0,60.0,50
50.0,60.0,50.0,60.0,50.0,50.0,50.0,50.0,50.0,60.0,60.0,50.0,50
60.0,50.0,60.0,50.0,50.0,50.0,50.0,50.0,60.0,60.0,50.0,50.0,50
50.0,60.0,50.0,50.0,50.0,50.0,50.0,60.0,60.0,50.0,50.0,50.0,60
60.0,50.0,50.0,50.0,50.0,50.0,60.0,60.0,50.0,50.0,50.0,60.0,60
50.0,50.0,50.0,50.0,50.0,60.0,60.0,50.0,50.0,50.0,60.0,60.0,50
50.0,50.0,50.0,50.0,60.0,60.0,50.0,50.0,50.0,60.0,60.0,50.0,90
50.0,50.0,50.0,60.0,60.0,50.0,50.0,50.0,60.0,60.0,50.0,90.0,50
50.0,50.0,60.0,60.0,50.0,50.0,50.0,60.0,60.0,50.0,90.0,50.0,40
50.0,60.0,60.0,50.0,50.0,50.0,60.0,60.0,50.0,90.0,50.0,40.0,60
60.0,60.0,50.0,50.0,50.0,60.0,60.0,50.0,90.0,50.0,40.0,60.0,340
60.0,50.0,50.0,50.0,60.0,60.0,50.0,90.0,50.0,40.0,60.0,340.0,60
50.0,50.0,50.0,60.0,60.0,50.0,90.0,50.0,40.0,60.0,340.0,60.0,70
50.0,50.0,60.0,60.0,50.0,90.0,50.0,40.0,60.0,340.0,60.0,70.0,70
50.0,60.0,60.0,50.0,90.0,50.0,40.0,60.0,340.0,60.0,70.0,70.0,70
60.0,60.0,50.0,90.0,50.0,40.0,60.0,340.0,60.0,70.0,70.0,70.0,70
60.0,50.0,90.0,50.0,40.0,60.0,340.0,60.0,70.0,70.0,70.0,70.0,80
50.0,90.0,50.0,40.0,60.0,340.0,60.0,70.0,70.0,70.0,70.0,80.0,70
90.0,50.0,40.0,60.0,340.0,60.0,70.0,70.0,70.0,70.0,80.0,70.0,90
50.0,40.0,60.0,340.0,60.0,70.0,70.0,70.0,70.0,80.0,70.0,90.0,70
40.0,60.0,340.0,60.0,70.0,70.0,70.0,70.0,80.0,70.0,90.0,70.0,80
60.0,340.0,60.0,70.0,70.0,70.0,70.0,80.0,70.0,90.0,70.0,80.0,120
340.0,60.0,70.0,70.0,70.0,70.0,80.0,70.0,90.0,70.0,80.0,120.0,400
60.0,70.0,70.0,70.0,70.0,80.0,70.0,90.0,70.0,80.0,120.0,400.0,210
70.0,70.0,70.0,70.0,80.0,70.0,90.0,70.0,80.0,120.0,400.0,210.0,60
70.0,70.0,70.0,80.0,70.0,90.0,70.0,80.0,120.0,400.0,210.0,60.0,60
70.0,70.0,80.0,70.0,90.0,70.0,80.0,120.0,400.0,210.0,60.0,60.0,60
70.0,80.0,70.0,90.0,70.0,80.0,120.0,400.0,210.0,60.0,60.0,60.0,50
80.0,70.0,90.0,70.0,80.0,120.0,400.0,210.0,60.0,60.0,60.0,50.0,60
70.0,90.0,70.0,80.0,120.0,400.0,210.0,60.0,60.0,60.0,50.0,60.0,50
90.0,70.0,80.0,120.0,400.0,210.0,60.0,60.0,60.0,50.0,60.0,50.0,30
70.0,80.0,120.0,400.0,210.0,60.0,60.0,60.0,50.0,60.0,50.0,30.0,30
80.0,120.0,400.0,210.0,60.0,60.0,60.0,50.0,60.0,50.0,30.0,30.0,30
120.0,400.0,210.0,60.0,60.0,60.0,50.0,60.0,50.0,30.0,30.0,30.0,30
400.0,210.0,60.0,60.0,60.0,50.0,60.0,50.0,30.0,30.0,30.0,30.0,60
210.0,60.0,60.0,60.0,50.0,60.0,50.0,30.0,30.0,30.0,30.0,60.0,50
60.0,60.0,60.0,50.0,60.0,50.0,30.0,30.0,30.0,30.0,60.0,50.0,60
60.0,60.0,50.0,60.0,50.0,30.0,30.0,30.0,30.0,60.0,50.0,60.0,60
60.0,50.0,60.0,50.0,30.0,30.0,30.0,30.0,60.0,50.0,60.0,60.0,60
50.0,60.0,50.0,30.0,30.0,30.0,30.0,60.0,50.0,60.0,60.0,60.0,60
60.0,50.0,30.0,30.0,30.0,30.0,60.0,50.0,60.0,60.0,60.0,60.0,70
50.0,30.0,30.0,30.0,30.0,60.0,50.0,60.0,60.0,60.0,60.0,70.0,90
30.0,30.0,30.0,30.0,60.0,50.0,60.0,60.0,60.0,60.0,70.0,90.0,90
30.0,30.0,30.0,60.0,50.0,60.0,60.0,60.0,60.0,70.0,90.0,90.0,100
30.0,30.0,60.0,50.0,60.0,60.0,60.0,60.0,70.0,90.0,90.0,100.0,110
30.0,60.0,50.0,60.0,60.0,60.0,60.0,70.0,90.0,90.0,100.0,110.0,100
60.0,50.0,60.0,60.0,60.0,60.0,70.0,90.0,90.0,100.0,110.0,100.0,110
50.0,60.0,60.0,60.0,60.0,70.0,90.0,90.0,100.0,110.0,100.0,110.0,100
60.0,60.0,60.0,60.0,70.0,90.0,90.0,100.0,110.0,100.0,110.0,100.0,170
60.0,60.0,60.0,70.0,90.0,90.0,100.0,110.0,100.0,110.0,100.0,170.0,180
60.0,60.0,70.0,90.0,90.0,100.0,110.0,100.0,110.0,100.0,170.0,180.0,110
60.0,70.0,90.0,90.0,100.0,110.0,100.0,110.0,100.0,170.0,180.0,110.0,100
70.0,90.0,90.0,100.0,110.0,100.0,110.0,100.0,170.0,180.0,110.0,100.0,110
90.0,90.0,100.0,110.0,100.0,110.0,100.0,170.0,180.0,110.0,100.0,110.0,100
90.0,100.0,110.0,100.0,110.0,100.0,170.0,180.0,110.0,100.0,110.0,100.0,110
100.0,110.0,100.0,110.0,100.0,170.0,180.0,110.0,100.0,110.0,100.0,110.0,100
110.0,100.0,110.0,100.0,170.0,180.0,110.0,100.0,110.0,100.0,110.0,100.0,110
100.0,110.0,100.0,170.0,180.0,110.0,100.0,110.0,100.0,110.0,100.0,110.0,110
110.0,100.0,170.0,180.0,110.0,100.0,110.0,100.0,110.0,100.0,110.0,110.0,140
100.0,170.0,180.0,110.0,100.0,110.0,100.0,110.0,100.0,110.0,110.0,140.0,140
170.0,180.0,110.0,100.0,110.0,100.0,110.0,100.0,110.0,110.0,140.0,140.0,150
180.0,110.0,100.0,110.0,100.0,110.0,100.0,110.0,110.0,140.0,140.0,150.0,150
110.0,100.0,110.0,100.0,110.0,100.0,110.0,110.0,140.0,140.0,150.0,150.0,150
100.0,110.0,100.0,110.0,100.0,110.0,110.0,140.0,140.0,150.0,150.0,150.0,150
110.0,100.0,110.0,100.0,110.0,110.0,140.0,140.0,150.0,150.0,150.0,150.0,150
100.0,110.0,100.0,110.0,110.0,140.0,140.0,150.0,150.0,150.0,150.0,150.0,150
110.0,100.0,110.0,110.0,140.0,140.0,150.0,150.0,150.0,150.0,150.0,150.0,160
100.0,110.0,110.0,140.0,140.0,150.0,150.0,150.0,150.0,150.0,150.0,160.0,140
110.0,110.0,140.0,140.0,150.0,150.0,150.0,150.0,150.0,150.0,160.0,140.0,140
110.0,140.0,140.0,150.0,150.0,150.0,150.0,150.0,150.0,160.0,140.0,140.0,140
140.0,140.0,150.0,150.0,150.0,150.0,150.0,150.0,160.0,140.0,140.0,140.0,140
140.0,150.0,150.0,150.0,150.0,150.0,150.0,160.0,140.0,140.0,140.0,140.0,130
150.0,150.0,150.0,150.0,150.0,150.0,160.0,140.0,140.0,140.0,140.0,130.0,140
150.0,150.0,150.0,150.0,150.0,160.0,140.0,140.0,140.0,140.0,130.0,140.0,140
150.0,150.0,150.0,150.0,160.0,140.0,140.0,140.0,140.0,130.0,140.0,140.0,140
150.0,150.0,150.0,160.0,140.0,140.0,140.0,140.0,130.0,140.0,140.0,140.0,150
150.0,150.0,160.0,140.0,140.0,140.0,140.0,130.0,140.0,140.0,140.0,150.0,140
150.0,160.0,140.0,140.0,140.0,140.0,130.0,140.0,140.0,140.0,150.0,140.0,140
160.0,140.0,140.0,140.0,140.0,130.0,140.0,140.0,140.0,150.0,140.0,140.0,150
140.0,140.0,140.0,140.0,130.0,140.0,140.0,140.0,150.0,140.0,140.0,150.0,150
140.0,140.0,140.0,130.0,140.0,140.0,140.0,150.0,140.0,140.0,150.0,150.0,150
140.0,140.0,130.0,140.0,140.0,140.0,150.0,140.0,140.0,150.0,150.0,150.0,130
140.0,130.0,140.0,140.0,140.0,150.0,140.0,140.0,150.0,150.0,150.0,130.0,160
130.0,140.0,140.0,140.0,150.0,140.0,140.0,150.0,150.0,150.0,130.0,160.0,480
140.0,140.0,140.0,150.0,140.0,140.0,150.0,150.0,150.0,130.0,160.0,480.0,260
140.0,140.0,150.0,140.0,140.0,150.0,150.0,150.0,130.0,160.0,480.0,260.0,100
140.0,150.0,140.0,140.0,150.0,150.0,150.0,130.0,160.0,480.0,260.0,100.0,110
150.0,140.0,140.0,150.0,150.0,150.0,130.0,160.0,480.0,260.0,100.0,110.0,110
140.0,140.0,150.0,150.0,150.0,130.0,160.0,480.0,260.0,100.0,110.0,110.0,120
140.0,150.0,150.0,150.0,130.0,160.0,480.0,260.0,100.0,110.0,110.0,120.0,120
150.0,150.0,150.0,130.0,160.0,480.0,260.0,100.0,110.0,110.0,120.0,120.0,110
150.0,150.0,130.0,160.0,480.0,260.0,100.0,110.0,110.0,120.0,120.0,110.0,160
150.0,130.0,160.0,480.0,260.0,100.0,110.0,110.0,120.0,120.0,110.0,160.0,110
130.0,160.0,480.0,260.0,100.0,110.0,110.0,120.0,120.0,110.0,160.0,110.0,110
160.0,480.0,260.0,100.0,110.0,110.0,120.0,120.0,110.0,160.0,110.0,110.0,120
480.0,260.0,100.0,110.0,110.0,120.0,120.0,110.0,160.0,110.0,110.0,120.0,130
260.0,100.0,110.0,110.0,120.0,120.0,110.0,160.0,110.0,110.0,120.0,130.0,120
100.0,110.0,110.0,120.0,120.0,110.0,160.0,110.0,110.0,120.0,130.0,120.0,100
110.0,110.0,120.0,120.0,110.0,160.0,110.0,110.0,120.0,130.0,120.0,100.0,90
110.0,120.0,120.0,110.0,160.0,110.0,110.0,120.0,130.0,120.0,100.0,90.0,110
120.0,120.0,110.0,160.0,110.0,110.0,120.0,130.0,120.0,100.0,90.0,110.0,80
120.0,110.0,160.0,110.0,110.0,120.0,130.0,120.0,100.0,90.0,110.0,80.0,80
110.0,160.0,110.0,110.0,120.0,130.0,120.0,100.0,90.0,110.0,80.0,80.0,80
160.0,110.0,110.0,120.0,130.0,120.0,100.0,90.0,110.0,80.0,80.0,80.0,90
110.0,110.0,120.0,130.0,120.0,100.0,90.0,110.0,80.0,80.0,80.0,90.0,80
110.0,120.0,130.0,120.0,100.0,90.0,110.0,80.0,80.0,80.0,90.0,80.0,70
120.0,130.0,120.0,100.0,90.0,110.0,80.0,80.0,80.0,90.0,80.0,70.0,60
130.0,120.0,100.0,90.0,110.0,80.0,80.0,80.0,90.0,80.0,70.0,60.0,80
120.0,100.0,90.0,110.0,80.0,80.0,80.0,90.0,80.0,70.0,60.0,80.0,60
100.0,90.0,110.0,80.0,80.0,80.0,90.0,80.0,70.0,60.0,80.0,60.0,70
90.0,110.0,80.0,80.0,80.0,90.0,80.0,70.0,60.0,80.0,60.0,70.0,60
110.0,80.0,80.0,80.0,90.0,80.0,70.0,60.0,80.0,60.0,70.0,60.0,60
80.0,80.0,80.0,90.0,80.0,70.0,60.0,80.0,60.0,70.0,60.0,60.0,70
80.0,80.0,90.0,80.0,70.0,60.0,80.0,60.0,70.0,60.0,60.0,70.0,50
80.0,90.0,80.0,70.0,60.0,80.0,60.0,70.0,60.0,60.0,70.0,50.0,70
90.0,80.0,70.0,60.0,80.0,60.0,70.0,60.0,60.0,70.0,50.0,70.0,50
80.0,70.0,60.0,80.0,60.0,70.0,60.0,60.0,70.0,50.0,70.0,50.0,60
70.0,60.0,80.0,60.0,70.0,60.0,60.0,70.0,50.0,70.0,50.0,60.0,60
60.0,80.0,60.0,70.0,60.0,60.0,70.0,50.0,70.0,50.0,60.0,60.0,50
80.0,60.0,70.0,60.0,60.0,70.0,50.0,70.0,50.0,60.0,60.0,50.0,60
60.0,70.0,60.0,60.0,70.0,50.0,70.0,50.0,60.0,60.0,50.0,60.0,60
70.0,60.0,60.0,70.0,50.0,70.0,50.0,60.0,60.0,50.0,60.0,60.0,50
60.0,60.0,70.0,50.0,70.0,50.0,60.0,60.0,50.0,60.0,60.0,50.0,60
60.0,70.0,50.0,70.0,50.0,60.0,60.0,50.0,60.0,60.0,50.0,60.0,50
70.0,50.0,70.0,50.0,60.0,60.0,50.0,60.0,60.0,50.0,60.0,50.0,50
50.0,70.0,50.0,60.0,60.0,50.0,60.0,60.0,50.0,60.0,50.0,50.0,50
70.0,50.0,60.0,60.0,50.0,60.0,60.0,50.0,60.0,50.0,50.0,50.0,50
50.0,60.0,60.0,50.0,60.0,60.0,50.0,60.0,50.0,50.0,50.0,50.0,50
60.0,60.0,50.0,60.0,60.0,50.0,60.0,50.0,50.0,50.0,50.0,50.0,50
60.0,50.0,60.0,60.0,50.0,60.0,50.0,50.0,50.0,50.0,50.0,50.0,50
50.0,60.0,60.0,50.0,60.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,70
60.0,60.0,50.0,60.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,70.0,50
60.0,50.0,60.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,70.0,50.0,60
50.0,60.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,70.0,50.0,60.0,50
60.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,70.0,50.0,60.0,50.0,50
50.0,50.0,50.0,50.0,50.0,50.0,50.0,70.0,50.0,60.0,50.0,50.0,60
50.0,50.0,50.0,50.0,50.0,50.0,70.0,50.0,60.0,50.0,50.0,60.0,60
50.0,50.0,50.0,50.0,50.0,70.0,50.0,60.0,50.0,50.0,60.0,60.0,60
50.0,50.0,50.0,50.0,70.0,50.0,60.0,50.0,50.0,60.0,60.0,60.0,40
50.0,50.0,50.0,70.0,50.0,60.0,50.0,50.0,60.0,60.0,60.0,40.0,50
50.0,50.0,70.0,50.0,60.0,50.0,50.0,60.0,60.0,60.0,40.0,50.0,50
50.0,70.0,50.0,60.0,50.0,50.0,60.0,60.0,60.0,40.0,50.0,50.0,50
70.0,50.0,60.0,50.0,50.0,60.0,60.0,60.0,40.0,50.0,50.0,50.0,50
50.0,60.0,50.0,50.0,60.0,60.0,60.0,40.0,50.0,50.0,50.0,50.0,50
60.0,50.0,50.0,60.0,60.0,60.0,40.0,50.0,50.0,50.0,50.0,50.0,50
50.0,50.0,60.0,60.0,60.0,40.0,50.0,50.0,50.0,50.0,50.0,50.0,60
50.0,60.0,60.0,60.0,40.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,60
60.0,60.0,60.0,40.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,60.0,50
60.0,60.0,40.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,60.0,50.0,50
60.0,40.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,60.0,50.0,50.0,60
40.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,60.0,50.0,50.0,60.0,60
50.0,50.0,50.0,50.0,50.0,50.0,60.0,60.0,50.0,50.0,60.0,60.0,80
50.0,50.0,50.0,50.0,50.0,60.0,60.0,50.0,50.0,60.0,60.0,80.0,50
50.0,50.0,50.0,50.0,60.0,60.0,50.0,50.0,60.0,60.0,80.0,50.0,50
50.0,50.0,50.0,60.0,60.0,50.0,50.0,60.0,60.0,80.0,50.0,50.0,50
50.0,50.0,60.0,60.0,50.0,50.0,60.0,60.0,80.0,50.0,50.0,50.0,40
50.0,60.0,60.0,50.0,50.0,60.0,60.0,80.0,50.0,50.0,50.0,40.0,30
60.0,60.0,50.0,50.0,60.0,60.0,80.0,50.0,50.0,50.0,40.0,30.0,50
60.0,50.0,50.0,60.0,60.0,80.0,50.0,50.0,50.0,40.0,30.0,50.0,50
50.0,50.0,60.0,60.0,80.0,50.0,50.0,50.0,40.0,30.0,50.0,50.0,50
50.0,60.0,60.0,80.0,50.0,50.0,50.0,40.0,30.0,50.0,50.0,50.0,80
60.0,60.0,80.0,50.0,50.0,50.0,40.0,30.0,50.0,50.0,50.0,80.0,70
60.0,80.0,50.0,50.0,50.0,40.0,30.0,50.0,50.0,50.0,80.0,70.0,70
80.0,50.0,50.0,50.0,40.0,30.0,50.0,50.0,50.0,80.0,70.0,70.0,90
50.0,50.0,50.0,40.0,30.0,50.0,50.0,50.0,80.0,70.0,70.0,90.0,50
50.0,50.0,40.0,30.0,50.0,50.0,50.0,80.0,70.0,70.0,90.0,50.0,60
50.0,40.0,30.0,50.0,50.0,50.0,80.0,70.0,70.0,90.0,50.0,60.0,60
40.0,30.0,50.0,50.0,50.0,80.0,70.0,70.0,90.0,50.0,60.0,60.0,60
30.0,50.0,50.0,50.0,80.0,70.0,70.0,90.0,50.0,60.0,60.0,60.0,70
50.0,50.0,50.0,80.0,70.0,70.0,90.0,50.0,60.0,60.0,60.0,70.0,110
50.0,50.0,80.0,70.0,70.0,90.0,50.0,60.0,60.0,60.0,70.0,110.0,60
50.0,80.0,70.0,70.0,90.0,50.0,60.0,60.0,60.0,70.0,110.0,60.0,110
80.0,70.0,70.0,90.0,50.0,60.0,60.0,60.0,70.0,110.0,60.0,110.0,70
70.0,70.0,90.0,50.0,60.0,60.0,60.0,70.0,110.0,60.0,110.0,70.0,80
70.0,90.0,50.0,60.0,60.0,60.0,70.0,110.0,60.0,110.0,70.0,80.0,100
90.0,50.0,60.0,60.0,60.0,70.0,110.0,60.0,110.0,70.0,80.0,100.0,110
50.0,60.0,60.0,60.0,70.0,110.0,60.0,110.0,70.0,80.0,100.0,110.0,70
60.0,60.0,60.0,70.0,110.0,60.0,110.0,70.0,80.0,100.0,110.0,70.0,90
60.0,60.0,70.0,110.0,60.0,110.0,70.0,80.0,100.0,110.0,70.0,90.0,80
60.0,70.0,110.0,60.0,110.0,70.0,80.0,100.0,110.0,70.0,90.0,80.0,90
70.0,110.0,60.0,110.0,70.0,80.0,100.0,110.0,70.0,90.0,80.0,90.0,50
110.0,60.0,110.0,70.0,80.0,100.0,110.0,70.0,90.0,80.0,90.0,50.0,100
60.0,110.0,70.0,80.0,100.0,110.0,70.0,90.0,80.0,90.0,50.0,100.0,70
