t-3,t-2,t-1,t
70.0,70.0,90.0,90
70.0,90.0,90.0,80
90.0,90.0,80.0,90
90.0,80.0,90.0,100
80.0,90.0,100.0,100
90.0,100.0,100.0,100
100.0,100.0,100.0,100
100.0,100.0,100.0,110
100.0,100.0,110.0,100
100.0,110.0,100.0,100
110.0,100.0,100.0,90
100.0,100.0,90.0,100
100.0,90.0,100.0,70
90.0,100.0,70.0,60
100.0,70.0,60.0,70
70.0,60.0,70.0,90
60.0,70.0,90.0,120
70.0,90.0,120.0,110
90.0,120.0,110.0,160
120.0,110.0,160.0,360
110.0,160.0,360.0,180
160.0,360.0,180.0,100
360.0,180.0,100.0,100
180.0,100.0,100.0,100
100.0,100.0,100.0,140
100.0,100.0,140.0,100
100.0,140.0,100.0,100
140.0,100.0,100.0,120
100.0,100.0,120.0,100
100.0,120.0,100.0,90
120.0,100.0,90.0,110
100.0,90.0,110.0,100
90.0,110.0,100.0,100
110.0,100.0,100.0,110
100.0,100.0,110.0,100
100.0,110.0,100.0,110
110.0,100.0,110.0,130
100.0,110.0,130.0,80
110.0,130.0,80.0,70
130.0,80.0,70.0,60
80.0,70.0,60.0,50
70.0,60.0,50.0,60
60.0,50.0,60.0,70
50.0,60.0,70.0,80
60.0,70.0,80.0,70
70.0,80.0,70.0,70
80.0,70.0,70.0,80
70.0,70.0,80.0,70
70.0,80.0,70.0,60
80.0,70.0,60.0,70
70.0,60.0,70.0,70
60.0,70.0,70.0,70
70.0,70.0,70.0,70
70.0,70.0,70.0,60
70.0,70.0,60.0,60
70.0,60.0,60.0,60
60.0,60.0,60.0,40
60.0,60.0,40.0,40
60.0,40.0,40.0,50
40.0,40.0,50.0,40
40.0,50.0,40.0,50
50.0,40.0,50.0,60
40.0,50.0,60.0,40
50.0,60.0,40.0,50
60.0,40.0,50.0,50
40.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,60
60.0,50.0,60.0,60
50.0,60.0,60.0,50
60.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,30
50.0,50.0,30.0,40
50.0,30.0,40.0,40
30.0,40.0,40.0,30
40.0,40.0,30.0,60
40.0,30.0,60.0,40
30.0,60.0,40.0,50
60.0,40.0,50.0,50
40.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,60
50.0,60.0,60.0,80
60.0,60.0,80.0,60
60.0,80.0,60.0,50
80.0,60.0,50.0,270
60.0,50.0,270.0,160
50.0,270.0,160.0,80
270.0,160.0,80.0,70
160.0,80.0,70.0,60
80.0,70.0,60.0,70
70.0,60.0,70.0,60
60.0,70.0,60.0,70
70.0,60.0,70.0,80
60.0,70.0,80.0,70
70.0,80.0,70.0,70
80.0,70.0,70.0,90
70.0,70.0,90.0,310
70.0,90.0,310.0,350
90.0,310.0,350.0,80
310.0,350.0,80.0,70
350.0,80.0,70.0,80
80.0,70.0,80.0,70
70.0,80.0,70.0,70
80.0,70.0,70.0,80
70.0,70.0,80.0,80
70.0,80.0,80.0,60
80.0,80.0,60.0,60
80.0,60.0,60.0,60
60.0,60.0,60.0,60
60.0,60.0,60.0,80
60.0,60.0,80.0,90
60.0,80.0,90.0,70
80.0,90.0,70.0,70
90.0,70.0,70.0,90
70.0,70.0,90.0,80
70.0,90.0,80.0,70
90.0,80.0,70.0,70
80.0,70.0,70.0,60
70.0,70.0,60.0,70
70.0,60.0,70.0,40
60.0,70.0,40.0,50
70.0,40.0,50.0,50
40.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,30
60.0,50.0,30.0,30
50.0,30.0,30.0,40
30.0,30.0,40.0,30
30.0,40.0,30.0,60
40.0,30.0,60.0,50
30.0,60.0,50.0,50
60.0,50.0,50.0,60
50.0,50.0,60.0,60
50.0,60.0,60.0,50
60.0,60.0,50.0,40
60.0,50.0,40.0,50
50.0,40.0,50.0,50
40.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,80
50.0,60.0,80.0,80
60.0,80.0,80.0,70
80.0,80.0,70.0,50
80.0,70.0,50.0,50
70.0,50.0,50.0,50
50.0,50.0,50.0,120
50.0,50.0,120.0,400
50.0,120.0,400.0,240
120.0,400.0,240.0,120
400.0,240.0,120.0,120
240.0,120.0,120.0,120
120.0,120.0,120.0,130
120.0,120.0,130.0,120
120.0,130.0,120.0,140
130.0,120.0,140.0,230
120.0,140.0,230.0,580
140.0,230.0,580.0,410
230.0,580.0,410.0,350
580.0,410.0,350.0,560
410.0,350.0,560.0,550
350.0,560.0,550.0,300
560.0,550.0,300.0,300
550.0,300.0,300.0,290
300.0,300.0,290.0,200
300.0,290.0,200.0,150
290.0,200.0,150.0,120
200.0,150.0,120.0,90
150.0,120.0,90.0,90
120.0,90.0,90.0,70
90.0,90.0,70.0,90
90.0,70.0,90.0,90
70.0,90.0,90.0,110
90.0,90.0,110.0,130
90.0,110.0,130.0,110
110.0,130.0,110.0,100
130.0,110.0,100.0,80
110.0,100.0,80.0,50
100.0,80.0,50.0,50
80.0,50.0,50.0,50
50.0,50.0,50.0,40
50.0,50.0,40.0,60
50.0,40.0,60.0,60
40.0,60.0,60.0,50
60.0,60.0,50.0,60
60.0,50.0,60.0,50
50.0,60.0,50.0,40
60.0,50.0,40.0,50
50.0,40.0,50.0,50
40.0,50.0,50.0,60
50.0,50.0,60.0,60
50.0,60.0,60.0,50
60.0,60.0,50.0,50
60.0,50.0,50.0,40
50.0,50.0,40.0,30
50.0,40.0,30.0,20
40.0,30.0,20.0,40
30.0,20.0,40.0,50
20.0,40.0,50.0,50
40.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,70
60.0,50.0,70.0,50
50.0,70.0,50.0,50
70.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,60
60.0,50.0,60.0,50
50.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,40
50.0,50.0,40.0,40
50.0,40.0,40.0,30
40.0,40.0,30.0,40
40.0,30.0,40.0,40
30.0,40.0,40.0,50
40.0,40.0,50.0,50
40.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,60
60.0,50.0,60.0,60
50.0,60.0,60.0,70
60.0,60.0,70.0,100
60.0,70.0,100.0,60
70.0,100.0,60.0,60
100.0,60.0,60.0,130
60.0,60.0,130.0,470
60.0,130.0,470.0,290
130.0,470.0,290.0,250
470.0,290.0,250.0,250
290.0,250.0,250.0,400
250.0,250.0,400.0,510
250.0,400.0,510.0,260
400.0,510.0,260.0,80
510.0,260.0,80.0,100
260.0,80.0,100.0,70
80.0,100.0,70.0,90
100.0,70.0,90.0,60
70.0,90.0,60.0,70
90.0,60.0,70.0,50
60.0,70.0,50.0,40
70.0,50.0,40.0,50
50.0,40.0,50.0,60
40.0,50.0,60.0,60
50.0,60.0,60.0,60
60.0,60.0,60.0,50
60.0,60.0,50.0,50
60.0,50.0,50.0,20
50.0,50.0,20.0,30
50.0,20.0,30.0,20
20.0,30.0,20.0,40
30.0,20.0,40.0,70
20.0,40.0,70.0,60
40.0,70.0,60.0,300
70.0,60.0,300.0,780
60.0,300.0,780.0,470
300.0,780.0,470.0,270
780.0,470.0,270.0,240
470.0,270.0,240.0,260
270.0,240.0,260.0,220
240.0,260.0,220.0,110
260.0,220.0,110.0,80
220.0,110.0,80.0,50
110.0,80.0,50.0,60
80.0,50.0,60.0,50
50.0,60.0,50.0,280
60.0,50.0,280.0,380
50.0,280.0,380.0,280
280.0,380.0,280.0,260
380.0,280.0,260.0,250
280.0,260.0,250.0,220
260.0,250.0,220.0,220
250.0,220.0,220.0,190
220.0,220.0,190.0,70
220.0,190.0,70.0,50
190.0,70.0,50.0,50
70.0,50.0,50.0,60
50.0,50.0,60.0,60
50.0,60.0,60.0,50
60.0,60.0,50.0,60
60.0,50.0,60.0,60
50.0,60.0,60.0,70
60.0,60.0,70.0,80
60.0,70.0,80.0,90
70.0,80.0,90.0,70
80.0,90.0,70.0,100
90.0,70.0,100.0,140
70.0,100.0,140.0,90
100.0,140.0,90.0,80
140.0,90.0,80.0,80
90.0,80.0,80.0,330
80.0,80.0,330.0,410
80.0,330.0,410.0,330
330.0,410.0,330.0,100
410.0,330.0,100.0,120
330.0,100.0,120.0,130
100.0,120.0,130.0,130
120.0,130.0,130.0,120
130.0,130.0,120.0,110
130.0,120.0,110.0,100
120.0,110.0,100.0,150
110.0,100.0,150.0,130
100.0,150.0,130.0,100
150.0,130.0,100.0,100
130.0,100.0,100.0,120
100.0,100.0,120.0,100
100.0,120.0,100.0,120
120.0,100.0,120.0,100
100.0,120.0,100.0,110
120.0,100.0,110.0,100
100.0,110.0,100.0,80
110.0,100.0,80.0,80
100.0,80.0,80.0,60
80.0,80.0,60.0,60
80.0,60.0,60.0,60
60.0,60.0,60.0,60
60.0,60.0,60.0,60
60.0,60.0,60.0,50
60.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,40
50.0,50.0,40.0,50
50.0,40.0,50.0,60
40.0,50.0,60.0,60
50.0,60.0,60.0,50
60.0,60.0,50.0,60
60.0,50.0,60.0,40
50.0,60.0,40.0,60
60.0,40.0,60.0,50
40.0,60.0,50.0,50
60.0,50.0,50.0,40
50.0,50.0,40.0,60
50.0,40.0,60.0,50
40.0,60.0,50.0,60
60.0,50.0,60.0,50
50.0,60.0,50.0,50
60.0,50.0,50.0,40
50.0,50.0,40.0,50
50.0,40.0,50.0,40
40.0,50.0,40.0,30
50.0,40.0,30.0,40
40.0,30.0,40.0,30
30.0,40.0,30.0,40
40.0,30.0,40.0,60
30.0,40.0,60.0,50
40.0,60.0,50.0,50
60.0,50.0,50.0,40
50.0,50.0,40.0,50
50.0,40.0,50.0,40
40.0,50.0,40.0,60
50.0,40.0,60.0,60
40.0,60.0,60.0,60
60.0,60.0,60.0,60
60.0,60.0,60.0,60
60.0,60.0,60.0,40
60.0,60.0,40.0,50
60.0,40.0,50.0,50
40.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,60
60.0,50.0,60.0,50
50.0,60.0,50.0,60
60.0,50.0,60.0,50
50.0,60.0,50.0,50
60.0,50.0,50.0,40
50.0,50.0,40.0,20
50.0,40.0,20.0,30
40.0,20.0,30.0,40
20.0,30.0,40.0,60
30.0,40.0,60.0,50
40.0,60.0,50.0,50
60.0,50.0,50.0,60
50.0,50.0,60.0,80
50.0,60.0,80.0,80
60.0,80.0,80.0,50
80.0,80.0,50.0,70
80.0,50.0,70.0,300
50.0,70.0,300.0,370
70.0,300.0,370.0,590
300.0,370.0,590.0,320
370.0,590.0,320.0,310
590.0,320.0,310.0,260
320.0,310.0,260.0,190
310.0,260.0,190.0,150
260.0,190.0,150.0,130
190.0,150.0,130.0,290
150.0,130.0,290.0,490
130.0,290.0,490.0,840
290.0,490.0,840.0,700
490.0,840.0,700.0,430
840.0,700.0,430.0,300
700.0,430.0,300.0,310
430.0,300.0,310.0,290
300.0,310.0,290.0,300
310.0,290.0,300.0,240
290.0,300.0,240.0,160
300.0,240.0,160.0,90
240.0,160.0,90.0,70
160.0,90.0,70.0,80
90.0,70.0,80.0,80
70.0,80.0,80.0,80
80.0,80.0,80.0,570
80.0,80.0,570.0,610
80.0,570.0,610.0,330
570.0,610.0,330.0,350
610.0,330.0,350.0,260
330.0,350.0,260.0,270
350.0,260.0,270.0,210
260.0,270.0,210.0,100
270.0,210.0,100.0,100
210.0,100.0,100.0,90
100.0,100.0,90.0,100
100.0,90.0,100.0,110
90.0,100.0,110.0,100
100.0,110.0,100.0,80
110.0,100.0,80.0,90
100.0,80.0,90.0,90
80.0,90.0,90.0,80
90.0,90.0,80.0,90
90.0,80.0,90.0,90
80.0,90.0,90.0,250
90.0,90.0,250.0,390
90.0,250.0,390.0,190
250.0,390.0,190.0,100
390.0,190.0,100.0,280
190.0,100.0,280.0,560
100.0,280.0,560.0,600
280.0,560.0,600.0,290
560.0,600.0,290.0,90
600.0,290.0,90.0,370
290.0,90.0,370.0,670
90.0,370.0,670.0,230
370.0,670.0,230.0,160
670.0,230.0,160.0,90
230.0,160.0,90.0,70
160.0,90.0,70.0,70
90.0,70.0,70.0,70
70.0,70.0,70.0,70
70.0,70.0,70.0,70
70.0,70.0,70.0,70
70.0,70.0,70.0,70
70.0,70.0,70.0,70
70.0,70.0,70.0,80
70.0,70.0,80.0,60
70.0,80.0,60.0,50
80.0,60.0,50.0,60
60.0,50.0,60.0,40
50.0,60.0,40.0,70
60.0,40.0,70.0,70
40.0,70.0,70.0,60
70.0,70.0,60.0,80
70.0,60.0,80.0,70
60.0,80.0,70.0,80
80.0,70.0,80.0,70
70.0,80.0,70.0,70
80.0,70.0,70.0,70
70.0,70.0,70.0,70
70.0,70.0,70.0,70
70.0,70.0,70.0,70
70.0,70.0,70.0,60
70.0,70.0,60.0,70
70.0,60.0,70.0,80
60.0,70.0,80.0,110
70.0,80.0,110.0,70
80.0,110.0,70.0,50
110.0,70.0,50.0,50
70.0,50.0,50.0,40
50.0,50.0,40.0,20
50.0,40.0,20.0,40
40.0,20.0,40.0,30
20.0,40.0,30.0,70
40.0,30.0,70.0,50
30.0,70.0,50.0,60
70.0,50.0,60.0,50
50.0,60.0,50.0,50
60.0,50.0,50.0,60
50.0,50.0,60.0,40
50.0,60.0,40.0,60
60.0,40.0,60.0,50
40.0,60.0,50.0,60
60.0,50.0,60.0,50
50.0,60.0,50.0,60
60.0,50.0,60.0,50
50.0,60.0,50.0,40
60.0,50.0,40.0,50
50.0,40.0,50.0,40
40.0,50.0,40.0,50
50.0,40.0,50.0,50
40.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,60
60.0,50.0,60.0,40
50.0,60.0,40.0,20
60.0,40.0,20.0,40
40.0,20.0,40.0,40
20.0,40.0,40.0,50
40.0,40.0,50.0,50
40.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,60
60.0,50.0,60.0,50
50.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,60
60.0,50.0,60.0,60
50.0,60.0,60.0,50
60.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,60
50.0,60.0,60.0,80
60.0,60.0,80.0,50
60.0,80.0,50.0,50
80.0,50.0,50.0,60
50.0,50.0,60.0,60
50.0,60.0,60.0,60
60.0,60.0,60.0,60
60.0,60.0,60.0,70
60.0,60.0,70.0,200
60.0,70.0,200.0,160
70.0,200.0,160.0,50
200.0,160.0,50.0,160
160.0,50.0,160.0,60
50.0,160.0,60.0,60
160.0,60.0,60.0,50
60.0,60.0,50.0,40
60.0,50.0,40.0,60
50.0,40.0,60.0,60
40.0,60.0,60.0,60
60.0,60.0,60.0,70
60.0,60.0,70.0,90
60.0,70.0,90.0,80
70.0,90.0,80.0,80
90.0,80.0,80.0,90
80.0,80.0,90.0,100
80.0,90.0,100.0,100
90.0,100.0,100.0,100
100.0,100.0,100.0,90
100.0,100.0,90.0,100
100.0,90.0,100.0,90
90.0,100.0,90.0,100
100.0,90.0,100.0,90
90.0,100.0,90.0,110
100.0,90.0,110.0,90
90.0,110.0,90.0,100
110.0,90.0,100.0,90
90.0,100.0,90.0,70
100.0,90.0,70.0,60
90.0,70.0,60.0,60
70.0,60.0,60.0,80
60.0,60.0,80.0,80
60.0,80.0,80.0,120
80.0,80.0,120.0,120
80.0,120.0,120.0,110
120.0,120.0,110.0,140
120.0,110.0,140.0,110
110.0,140.0,110.0,110
140.0,110.0,110.0,110
110.0,110.0,110.0,120
110.0,110.0,120.0,100
110.0,120.0,100.0,80
120.0,100.0,80.0,100
100.0,80.0,100.0,270
80.0,100.0,270.0,250
100.0,270.0,250.0,110
270.0,250.0,110.0,130
250.0,110.0,130.0,430
110.0,130.0,430.0,300
130.0,430.0,300.0,270
430.0,300.0,270.0,240
300.0,270.0,240.0,220
270.0,240.0,220.0,360
240.0,220.0,360.0,430
220.0,360.0,430.0,450
360.0,430.0,450.0,440
430.0,450.0,440.0,410
450.0,440.0,410.0,100
440.0,410.0,100.0,120
410.0,100.0,120.0,110
100.0,120.0,110.0,120
120.0,110.0,120.0,120
110.0,120.0,120.0,100
120.0,120.0,100.0,170
120.0,100.0,170.0,100
100.0,170.0,100.0,90
170.0,100.0,90.0,90
100.0,90.0,90.0,90
90.0,90.0,90.0,120
90.0,90.0,120.0,120
90.0,120.0,120.0,110
120.0,120.0,110.0,110
120.0,110.0,110.0,100
110.0,110.0,100.0,100
110.0,100.0,100.0,70
100.0,100.0,70.0,80
100.0,70.0,80.0,80
70.0,80.0,80.0,80
80.0,80.0,80.0,80
80.0,80.0,80.0,90
80.0,80.0,90.0,80
80.0,90.0,80.0,70
90.0,80.0,70.0,60
80.0,70.0,60.0,40
70.0,60.0,40.0,40
60.0,40.0,40.0,30
40.0,40.0,30.0,50
40.0,30.0,50.0,60
30.0,50.0,60.0,60
50.0,60.0,60.0,50
60.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,60
60.0,50.0,60.0,60
50.0,60.0,60.0,60
60.0,60.0,60.0,50
60.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,20
50.0,50.0,20.0,40
50.0,20.0,40.0,30
20.0,40.0,30.0,50
40.0,30.0,50.0,60
30.0,50.0,60.0,40
50.0,60.0,40.0,50
60.0,40.0,50.0,50
40.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,60
50.0,60.0,60.0,50
60.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,70
60.0,50.0,70.0,70
50.0,70.0,70.0,40
70.0,70.0,40.0,40
70.0,40.0,40.0,230
40.0,40.0,230.0,170
40.0,230.0,170.0,60
230.0,170.0,60.0,70
170.0,60.0,70.0,90
60.0,70.0,90.0,80
70.0,90.0,80.0,80
90.0,80.0,80.0,80
80.0,80.0,80.0,80
80.0,80.0,80.0,80
80.0,80.0,80.0,70
80.0,80.0,70.0,80
80.0,70.0,80.0,340
70.0,80.0,340.0,370
80.0,340.0,370.0,80
340.0,370.0,80.0,50
370.0,80.0,50.0,50
80.0,50.0,50.0,40
50.0,50.0,40.0,50
50.0,40.0,50.0,50
40.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,70
60.0,50.0,70.0,50
50.0,70.0,50.0,50
70.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,60
60.0,50.0,60.0,50
50.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,70
50.0,60.0,70.0,80
60.0,70.0,80.0,100
70.0,80.0,100.0,90
80.0,100.0,90.0,90
100.0,90.0,90.0,70
90.0,90.0,70.0,80
90.0,70.0,80.0,70
70.0,80.0,70.0,90
80.0,70.0,90.0,80
70.0,90.0,80.0,100
90.0,80.0,100.0,90
80.0,100.0,90.0,80
100.0,90.0,80.0,80
90.0,80.0,80.0,80
80.0,80.0,80.0,70
80.0,80.0,70.0,80
80.0,70.0,80.0,90
70.0,80.0,90.0,90
80.0,90.0,90.0,80
90.0,90.0,80.0,80
90.0,80.0,80.0,70
80.0,80.0,70.0,80
80.0,70.0,80.0,60
70.0,80.0,60.0,40
80.0,60.0,40.0,50
60.0,40.0,50.0,70
40.0,50.0,70.0,90
50.0,70.0,90.0,320
70.0,90.0,320.0,330
90.0,320.0,330.0,270
320.0,330.0,270.0,260
330.0,270.0,260.0,240
270.0,260.0,240.0,210
260.0,240.0,210.0,280
240.0,210.0,280.0,170
210.0,280.0,170.0,120
280.0,170.0,120.0,100
170.0,120.0,100.0,120
120.0,100.0,120.0,120
100.0,120.0,120.0,130
120.0,120.0,130.0,130
120.0,130.0,130.0,120
130.0,130.0,120.0,120
130.0,120.0,120.0,140
120.0,120.0,140.0,150
120.0,140.0,150.0,150
140.0,150.0,150.0,150
150.0,150.0,150.0,140
150.0,150.0,140.0,130
150.0,140.0,130.0,100
140.0,130.0,100.0,80
130.0,100.0,80.0,60
100.0,80.0,60.0,30
80.0,60.0,30.0,40
60.0,30.0,40.0,40
30.0,40.0,40.0,80
40.0,40.0,80.0,70
40.0,80.0,70.0,60
80.0,70.0,60.0,70
70.0,60.0,70.0,60
60.0,70.0,60.0,70
70.0,60.0,70.0,50
60.0,70.0,50.0,80
70.0,50.0,80.0,60
50.0,80.0,60.0,60
80.0,60.0,60.0,70
60.0,60.0,70.0,50
60.0,70.0,50.0,50
70.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,40
50.0,50.0,40.0,60
50.0,40.0,60.0,60
40.0,60.0,60.0,60
60.0,60.0,60.0,60
60.0,60.0,60.0,50
60.0,60.0,50.0,40
60.0,50.0,40.0,20
50.0,40.0,20.0,30
40.0,20.0,30.0,30
20.0,30.0,30.0,50
30.0,30.0,50.0,60
30.0,50.0,60.0,60
50.0,60.0,60.0,60
60.0,60.0,60.0,60
60.0,60.0,60.0,50
60.0,60.0,50.0,50
60.0,50.0,50.0,40
50.0,50.0,40.0,50
50.0,40.0,50.0,50
40.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,60
60.0,50.0,60.0,40
50.0,60.0,40.0,50
60.0,40.0,50.0,50
40.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,70
50.0,60.0,70.0,70
60.0,70.0,70.0,30
70.0,70.0,30.0,40
70.0,30.0,40.0,50
30.0,40.0,50.0,50
40.0,50.0,50.0,60
50.0,50.0,60.0,110
50.0,60.0,110.0,70
60.0,110.0,70.0,50
110.0,70.0,50.0,60
70.0,50.0,60.0,60
50.0,60.0,60.0,60
60.0,60.0,60.0,50
60.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,40
50.0,50.0,40.0,70
50.0,40.0,70.0,50
40.0,70.0,50.0,60
70.0,50.0,60.0,50
50.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,30
50.0,50.0,30.0,30
50.0,30.0,30.0,20
30.0,30.0,20.0,40
30.0,20.0,40.0,60
20.0,40.0,60.0,60
40.0,60.0,60.0,50
60.0,60.0,50.0,60
60.0,50.0,60.0,50
50.0,60.0,50.0,40
60.0,50.0,40.0,60
50.0,40.0,60.0,50
40.0,60.0,50.0,50
60.0,50.0,50.0,60
50.0,50.0,60.0,60
50.0,60.0,60.0,50
60.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,40
50.0,60.0,40.0,60
60.0,40.0,60.0,60
40.0,60.0,60.0,50
60.0,60.0,50.0,60
60.0,50.0,60.0,40
50.0,60.0,40.0,30
60.0,40.0,30.0,30
40.0,30.0,30.0,20
30.0,30.0,20.0,60
30.0,20.0,60.0,50
20.0,60.0,50.0,70
60.0,50.0,70.0,60
50.0,70.0,60.0,60
70.0,60.0,60.0,50
60.0,60.0,50.0,50
60.0,50.0,50.0,40
50.0,50.0,40.0,50
50.0,40.0,50.0,50
40.0,50.0,50.0,50
50.0,50.0,50.0,60
50.0,50.0,60.0,50
50.0,60.0,50.0,60
60.0,50.0,60.0,60
50.0,60.0,60.0,60
60.0,60.0,60.0,60
60.0,60.0,60.0,80
60.0,60.0,80.0,70
60.0,80.0,70.0,90
80.0,70.0,90.0,150
70.0,90.0,150.0,460
90.0,150.0,460.0,340
150.0,460.0,340.0,310
460.0,340.0,310.0,120
340.0,310.0,120.0,140
310.0,120.0,140.0,150
120.0,140.0,150.0,120
140.0,150.0,120.0,130
150.0,120.0,130.0,130
120.0,130.0,130.0,130
130.0,130.0,130.0,130
130.0,130.0,130.0,170
130.0,130.0,170.0,210
130.0,170.0,210.0,110
170.0,210.0,110.0,100
210.0,110.0,100.0,110
110.0,100.0,110.0,90
100.0,110.0,90.0,120
110.0,90.0,120.0,130
90.0,120.0,130.0,130
120.0,130.0,130.0,120
130.0,130.0,120.0,120
130.0,120.0,120.0,60
120.0,120.0,60.0,60
120.0,60.0,60.0,50
60.0,60.0,50.0,60
60.0,50.0,60.0,60
50.0,60.0,60.0,50
60.0,60.0,50.0,60
60.0,50.0,60.0,60
50.0,60.0,60.0,60
60.0,60.0,60.0,50
60.0,60.0,50.0,40
60.0,50.0,40.0,60
50.0,40.0,60.0,50
40.0,60.0,50.0,50
60.0,50.0,50.0,40
50.0,50.0,40.0,30
50.0,40.0,30.0,40
40.0,30.0,40.0,40
30.0,40.0,40.0,40
40.0,40.0,40.0,50
40.0,40.0,50.0,60
40.0,50.0,60.0,50
50.0,60.0,50.0,50
60.0,50.0,50.0,60
50.0,50.0,60.0,60
50.0,60.0,60.0,50
60.0,60.0,50.0,60
60.0,50.0,60.0,50
50.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,50
50.0,50.0,50.0,40
50.0,50.0,40.0,60
50.0,40.0,60.0,60
40.0,60.0,60.0,60
60.0,60.0,60.0,60
60.0,60.0,60.0,50
60.0,60.0,50.0,50
60.0,50.0,50.0,50
50.0,50.0,50.0,20
50.0,50.0,20.0,30
50.0,20.0,30.0,30
20.0,30.0,30.0,30
30.0,30.0,30.0,60
30.0,30.0,60.0,50
30.0,60.0,50.0,60
60.0,50.0,60.0,40
50.0,60.0,40.0,60
60.0,40.0,60.0,70
40.0,60.0,70.0,70
60.0,70.0,70.0,70
70.0,70.0,70.0,70
70.0,70.0,70.0,70
70.0,70.0,70.0,50
70.0,70.0,50.0,70
70.0,50.0,70.0,280
50.0,70.0,280.0,150
70.0,280.0,150.0,60
280.0,150.0,60.0,70
150.0,60.0,70.0,60
60.0,70.0,60.0,70
70.0,60.0,70.0,50
60.0,70.0,50.0,60
70.0,50.0,60.0,50
50.0,60.0,50.0,50
60.0,50.0,50.0,80
50.0,50.0,80.0,60
50.0,80.0,60.0,370
80.0,60.0,370.0,400
60.0,370.0,400.0,70
370.0,400.0,70.0,70
400.0,70.0,70.0,80
70.0,70.0,80.0,90
70.0,80.0,90.0,70
80.0,90.0,70.0,80
90.0,70.0,80.0,60
70.0,80.0,60.0,50
80.0,60.0,50.0,80
60.0,50.0,80.0,80
50.0,80.0,80.0,80
80.0,80.0,80.0,80
80.0,80.0,80.0,120
80.0,80.0,120.0,90
80.0,120.0,90.0,50
120.0,90.0,50.0,70
90.0,50.0,70.0,60
50.0,70.0,60.0,90
70.0,60.0,90.0,80
60.0,90.0,80.0,80
90.0,80.0,80.0,80
80.0,80.0,80.0,60
80.0,80.0,60.0,70
80.0,60.0,70.0,60
60.0,70.0,60.0,60
70.0,60.0,60.0,70
60.0,60.0,70.0,70
60.0,70.0,70.0,80
70.0,70.0,80.0,70
