t-6,t-5,t-4,t-3,t-2,t-1,t
60.0,50.0,60.0,60.0,60.0,60.0,80
50.0,60.0,60.0,60.0,60.0,80.0,70
60.0,60.0,60.0,60.0,80.0,70.0,90
60.0,60.0,60.0,80.0,70.0,90.0,150
60.0,60.0,80.0,70.0,90.0,150.0,460
60.0,80.0,70.0,90.0,150.0,460.0,340
80.0,70.0,90.0,150.0,460.0,340.0,310
70.0,90.0,150.0,460.0,340.0,310.0,120
90.0,150.0,460.0,340.0,310.0,120.0,140
150.0,460.0,340.0,310.0,120.0,140.0,150
460.0,340.0,310.0,120.0,140.0,150.0,120
340.0,310.0,120.0,140.0,150.0,120.0,130
310.0,120.0,140.0,150.0,120.0,130.0,130
120.0,140.0,150.0,120.0,130.0,130.0,130
140.0,150.0,120.0,130.0,130.0,130.0,130
150.0,120.0,130.0,130.0,130.0,130.0,170
120.0,130.0,130.0,130.0,130.0,170.0,210
130.0,130.0,130.0,130.0,170.0,210.0,110
130.0,130.0,130.0,170.0,210.0,110.0,100
130.0,130.0,170.0,210.0,110.0,100.0,110
130.0,170.0,210.0,110.0,100.0,110.0,90
170.0,210.0,110.0,100.0,110.0,90.0,120
210.0,110.0,100.0,110.0,90.0,120.0,130
110.0,100.0,110.0,90.0,120.0,130.0,130
100.0,110.0,90.0,120.0,130.0,130.0,120
110.0,90.0,120.0,130.0,130.0,120.0,120
90.0,120.0,130.0,130.0,120.0,120.0,60
120.0,130.0,130.0,120.0,120.0,60.0,60
130.0,130.0,120.0,120.0,60.0,60.0,50
130.0,120.0,120.0,60.0,60.0,50.0,60
120.0,120.0,60.0,60.0,50.0,60.0,60
120.0,60.0,60.0,50.0,60.0,60.0,50
60.0,60.0,50.0,60.0,60.0,50.0,60
60.0,50.0,60.0,60.0,50.0,60.0,60
50.0,60.0,60.0,50.0,60.0,60.0,60
60.0,60.0,50.0,60.0,60.0,60.0,50
60.0,50.0,60.0,60.0,60.0,50.0,40
50.0,60.0,60.0,60.0,50.0,40.0,60
60.0,60.0,60.0,50.0,40.0,60.0,50
60.0,60.0,50.0,40.0,60.0,50.0,50
60.0,50.0,40.0,60.0,50.0,50.0,40
50.0,40.0,60.0,50.0,50.0,40.0,30
40.0,60.0,50.0,50.0,40.0,30.0,40
60.0,50.0,50.0,40.0,30.0,40.0,40
50.0,50.0,40.0,30.0,40.0,40.0,40
50.0,40.0,30.0,40.0,40.0,40.0,50
40.0,30.0,40.0,40.0,40.0,50.0,60
30.0,40.0,40.0,40.0,50.0,60.0,50
40.0,40.0,40.0,50.0,60.0,50.0,50
40.0,40.0,50.0,60.0,50.0,50.0,60
40.0,50.0,60.0,50.0,50.0,60.0,60
50.0,60.0,50.0,50.0,60.0,60.0,50
60.0,50.0,50.0,60.0,60.0,50.0,60
50.0,50.0,60.0,60.0,50.0,60.0,50
50.0,60.0,60.0,50.0,60.0,50.0,50
60.0,60.0,50.0,60.0,50.0,50.0,50
60.0,50.0,60.0,50.0,50.0,50.0,50
50.0,60.0,50.0,50.0,50.0,50.0,40
60.0,50.0,50.0,50.0,50.0,40.0,60
50.0,50.0,50.0,50.0,40.0,60.0,60
50.0,50.0,50.0,40.0,60.0,60.0,60
50.0,50.0,40.0,60.0,60.0,60.0,60
50.0,40.0,60.0,60.0,60.0,60.0,50
40.0,60.0,60.0,60.0,60.0,50.0,50
60.0,60.0,60.0,60.0,50.0,50.0,50
60.0,60.0,60.0,50.0,50.0,50.0,20
60.0,60.0,50.0,50.0,50.0,20.0,30
60.0,50.0,50.0,50.0,20.0,30.0,30
50.0,50.0,50.0,20.0,30.0,30.0,30
50.0,50.0,20.0,30.0,30.0,30.0,60
50.0,20.0,30.0,30.0,30.0,60.0,50
20.0,30.0,30.0,30.0,60.0,50.0,60
30.0,30.0,30.0,60.0,50.0,60.0,40
30.0,30.0,60.0,50.0,60.0,40.0,60
30.0,60.0,50.0,60.0,40.0,60.0,70
60.0,50.0,60.0,40.0,60.0,70.0,70
50.0,60.0,40.0,60.0,70.0,70.0,70
60.0,40.0,60.0,70.0,70.0,70.0,70
40.0,60.0,70.0,70.0,70.0,70.0,70
60.0,70.0,70.0,70.0,70.0,70.0,50
70.0,70.0,70.0,70.0,70.0,50.0,70
70.0,70.0,70.0,70.0,50.0,70.0,280
70.0,70.0,70.0,50.0,70.0,280.0,150
70.0,70.0,50.0,70.0,280.0,150.0,60
70.0,50.0,70.0,280.0,150.0,60.0,70
50.0,70.0,280.0,150.0,60.0,70.0,60
70.0,280.0,150.0,60.0,70.0,60.0,70
280.0,150.0,60.0,70.0,60.0,70.0,50
150.0,60.0,70.0,60.0,70.0,50.0,60
60.0,70.0,60.0,70.0,50.0,60.0,50
70.0,60.0,70.0,50.0,60.0,50.0,50
60.0,70.0,50.0,60.0,50.0,50.0,80
70.0,50.0,60.0,50.0,50.0,80.0,60
50.0,60.0,50.0,50.0,80.0,60.0,370
60.0,50.0,50.0,80.0,60.0,370.0,400
50.0,50.0,80.0,60.0,370.0,400.0,70
50.0,80.0,60.0,370.0,400.0,70.0,70
80.0,60.0,370.0,400.0,70.0,70.0,80
60.0,370.0,400.0,70.0,70.0,80.0,90
370.0,400.0,70.0,70.0,80.0,90.0,70
400.0,70.0,70.0,80.0,90.0,70.0,80
70.0,70.0,80.0,90.0,70.0,80.0,60
70.0,80.0,90.0,70.0,80.0,60.0,50
80.0,90.0,70.0,80.0,60.0,50.0,80
90.0,70.0,80.0,60.0,50.0,80.0,80
70.0,80.0,60.0,50.0,80.0,80.0,80
80.0,60.0,50.0,80.0,80.0,80.0,80
60.0,50.0,80.0,80.0,80.0,80.0,120
50.0,80.0,80.0,80.0,80.0,120.0,90
80.0,80.0,80.0,80.0,120.0,90.0,50
80.0,80.0,80.0,120.0,90.0,50.0,70
80.0,80.0,120.0,90.0,50.0,70.0,60
80.0,120.0,90.0,50.0,70.0,60.0,90
120.0,90.0,50.0,70.0,60.0,90.0,80
90.0,50.0,70.0,60.0,90.0,80.0,80
50.0,70.0,60.0,90.0,80.0,80.0,80
70.0,60.0,90.0,80.0,80.0,80.0,60
60.0,90.0,80.0,80.0,80.0,60.0,70
90.0,80.0,80.0,80.0,60.0,70.0,60
80.0,80.0,80.0,60.0,70.0,60.0,60
80.0,80.0,60.0,70.0,60.0,60.0,70
80.0,60.0,70.0,60.0,60.0,70.0,70
60.0,70.0,60.0,60.0,70.0,70.0,80
70.0,60.0,60.0,70.0,70.0,80.0,70
60.0,60.0,70.0,70.0,80.0,70.0,70
60.0,70.0,70.0,80.0,70.0,70.0,70
70.0,70.0,80.0,70.0,70.0,70.0,60
70.0,80.0,70.0,70.0,70.0,60.0,70
80.0,70.0,70.0,70.0,60.0,70.0,60
70.0,70.0,70.0,60.0,70.0,60.0,70
70.0,70.0,60.0,70.0,60.0,70.0,70
70.0,60.0,70.0,60.0,70.0,70.0,70
60.0,70.0,60.0,70.0,70.0,70.0,80
70.0,60.0,70.0,70.0,70.0,80.0,70
60.0,70.0,70.0,70.0,80.0,70.0,80
70.0,70.0,70.0,80.0,70.0,80.0,70
70.0,70.0,80.0,70.0,80.0,70.0,70
70.0,80.0,70.0,80.0,70.0,70.0,50
80.0,70.0,80.0,70.0,70.0,50.0,60
70.0,80.0,70.0,70.0,50.0,60.0,80
80.0,70.0,70.0,50.0,60.0,80.0,90
70.0,70.0,50.0,60.0,80.0,90.0,90
70.0,50.0,60.0,80.0,90.0,90.0,80
50.0,60.0,80.0,90.0,90.0,80.0,80
60.0,80.0,90.0,90.0,80.0,80.0,70
80.0,90.0,90.0,80.0,80.0,70.0,80
90.0,90.0,80.0,80.0,70.0,80.0,90
90.0,80.0,80.0,70.0,80.0,90.0,90
80.0,80.0,70.0,80.0,90.0,90.0,130
80.0,70.0,80.0,90.0,90.0,130.0,120
70.0,80.0,90.0,90.0,130.0,120.0,130
80.0,90.0,90.0,130.0,120.0,130.0,120
90.0,90.0,130.0,120.0,130.0,120.0,130
90.0,130.0,120.0,130.0,120.0,130.0,120
130.0,120.0,130.0,120.0,130.0,120.0,200
120.0,130.0,120.0,130.0,120.0,200.0,120
130.0,120.0,130.0,120.0,200.0,120.0,110
120.0,130.0,120.0,200.0,120.0,110.0,120
130.0,120.0,200.0,120.0,110.0,120.0,130
120.0,200.0,120.0,110.0,120.0,130.0,130
200.0,120.0,110.0,120.0,130.0,130.0,110
120.0,110.0,120.0,130.0,130.0,110.0,120
110.0,120.0,130.0,130.0,110.0,120.0,90
120.0,130.0,130.0,110.0,120.0,90.0,90
130.0,130.0,110.0,120.0,90.0,90.0,80
130.0,110.0,120.0,90.0,90.0,80.0,80
110.0,120.0,90.0,90.0,80.0,80.0,100
120.0,90.0,90.0,80.0,80.0,100.0,110
90.0,90.0,80.0,80.0,100.0,110.0,110
90.0,80.0,80.0,100.0,110.0,110.0,120
80.0,80.0,100.0,110.0,110.0,120.0,80
80.0,100.0,110.0,110.0,120.0,80.0,80
100.0,110.0,110.0,120.0,80.0,80.0,80
110.0,110.0,120.0,80.0,80.0,80.0,70
110.0,120.0,80.0,80.0,80.0,70.0,80
120.0,80.0,80.0,80.0,70.0,80.0,60
80.0,80.0,80.0,70.0,80.0,60.0,50
80.0,80.0,70.0,80.0,60.0,50.0,70
80.0,70.0,80.0,60.0,50.0,70.0,50
70.0,80.0,60.0,50.0,70.0,50.0,60
80.0,60.0,50.0,70.0,50.0,60.0,50
60.0,50.0,70.0,50.0,60.0,50.0,50
50.0,70.0,50.0,60.0,50.0,50.0,60
70.0,50.0,60.0,50.0,50.0,60.0,50
50.0,60.0,50.0,50.0,60.0,50.0,50
60.0,50.0,50.0,60.0,50.0,50.0,60
50.0,50.0,60.0,50.0,50.0,60.0,50
50.0,60.0,50.0,50.0,60.0,50.0,60
60.0,50.0,50.0,60.0,50.0,60.0,40
50.0,50.0,60.0,50.0,60.0,40.0,40
50.0,60.0,50.0,60.0,40.0,40.0,20
60.0,50.0,60.0,40.0,40.0,20.0,40
50.0,60.0,40.0,40.0,20.0,40.0,50
60.0,40.0,40.0,20.0,40.0,50.0,50
40.0,40.0,20.0,40.0,50.0,50.0,50
40.0,20.0,40.0,50.0,50.0,50.0,60
20.0,40.0,50.0,50.0,50.0,60.0,60
40.0,50.0,50.0,50.0,60.0,60.0,60
50.0,50.0,50.0,60.0,60.0,60.0,60
50.0,50.0,60.0,60.0,60.0,60.0,50
50.0,60.0,60.0,60.0,60.0,50.0,50
60.0,60.0,60.0,60.0,50.0,50.0,50
60.0,60.0,60.0,50.0,50.0,50.0,40
60.0,60.0,50.0,50.0,50.0,40.0,50
60.0,50.0,50.0,50.0,40.0,50.0,60
50.0,50.0,50.0,40.0,50.0,60.0,60
50.0,50.0,40.0,50.0,60.0,60.0,60
50.0,40.0,50.0,60.0,60.0,60.0,60
40.0,50.0,60.0,60.0,60.0,60.0,60
50.0,60.0,60.0,60.0,60.0,60.0,50
60.0,60.0,60.0,60.0,60.0,50.0,50
60.0,60.0,60.0,60.0,50.0,50.0,50
60.0,60.0,60.0,50.0,50.0,50.0,40
60.0,60.0,50.0,50.0,50.0,40.0,50
60.0,50.0,50.0,50.0,40.0,50.0,60
50.0,50.0,50.0,40.0,50.0,60.0,50
50.0,50.0,40.0,50.0,60.0,50.0,60
50.0,40.0,50.0,60.0,50.0,60.0,50
40.0,50.0,60.0,50.0,60.0,50.0,30
50.0,60.0,50.0,60.0,50.0,30.0,20
60.0,50.0,60.0,50.0,30.0,20.0,30
50.0,60.0,50.0,30.0,20.0,30.0,30
60.0,50.0,30.0,20.0,30.0,30.0,50
50.0,30.0,20.0,30.0,30.0,50.0,70
30.0,20.0,30.0,30.0,50.0,70.0,60
20.0,30.0,30.0,50.0,70.0,60.0,60
30.0,30.0,50.0,70.0,60.0,60.0,50
30.0,50.0,70.0,60.0,60.0,50.0,60
50.0,70.0,60.0,60.0,50.0,60.0,50
70.0,60.0,60.0,50.0,60.0,50.0,70
60.0,60.0,50.0,60.0,50.0,70.0,170
60.0,50.0,60.0,50.0,70.0,170.0,400
50.0,60.0,50.0,70.0,170.0,400.0,150
60.0,50.0,70.0,170.0,400.0,150.0,70
50.0,70.0,170.0,400.0,150.0,70.0,110
70.0,170.0,400.0,150.0,70.0,110.0,100
170.0,400.0,150.0,70.0,110.0,100.0,120
400.0,150.0,70.0,110.0,100.0,120.0,80
150.0,70.0,110.0,100.0,120.0,80.0,90
70.0,110.0,100.0,120.0,80.0,90.0,120
110.0,100.0,120.0,80.0,90.0,120.0,390
100.0,120.0,80.0,90.0,120.0,390.0,240
120.0,80.0,90.0,120.0,390.0,240.0,120
80.0,90.0,120.0,390.0,240.0,120.0,70
90.0,120.0,390.0,240.0,120.0,70.0,90
120.0,390.0,240.0,120.0,70.0,90.0,80
390.0,240.0,120.0,70.0,90.0,80.0,70
240.0,120.0,70.0,90.0,80.0,70.0,80
120.0,70.0,90.0,80.0,70.0,80.0,110
70.0,90.0,80.0,70.0,80.0,110.0,90
90.0,80.0,70.0,80.0,110.0,90.0,100
80.0,70.0,80.0,110.0,90.0,100.0,100
70.0,80.0,110.0,90.0,100.0,100.0,100
80.0,110.0,90.0,100.0,100.0,100.0,80
110.0,90.0,100.0,100.0,100.0,80.0,80
90.0,100.0,100.0,100.0,80.0,80.0,90
100.0,100.0,100.0,80.0,80.0,90.0,90
100.0,100.0,80.0,80.0,90.0,90.0,90
100.0,80.0,80.0,90.0,90.0,90.0,90
80.0,80.0,90.0,90.0,90.0,90.0,90
80.0,90.0,90.0,90.0,90.0,90.0,90
90.0,90.0,90.0,90.0,90.0,90.0,160
90.0,90.0,90.0,90.0,90.0,160.0,140
90.0,90.0,90.0,90.0,160.0,140.0,80
90.0,90.0,90.0,160.0,140.0,80.0,70
90.0,90.0,160.0,140.0,80.0,70.0,80
90.0,160.0,140.0,80.0,70.0,80.0,30
160.0,140.0,80.0,70.0,80.0,30.0,30
140.0,80.0,70.0,80.0,30.0,30.0,40
80.0,70.0,80.0,30.0,30.0,40.0,20
70.0,80.0,30.0,30.0,40.0,20.0,70
80.0,30.0,30.0,40.0,20.0,70.0,60
30.0,30.0,40.0,20.0,70.0,60.0,60
30.0,40.0,20.0,70.0,60.0,60.0,60
40.0,20.0,70.0,60.0,60.0,60.0,60
20.0,70.0,60.0,60.0,60.0,60.0,50
70.0,60.0,60.0,60.0,60.0,50.0,50
60.0,60.0,60.0,60.0,50.0,50.0,50
60.0,60.0,60.0,50.0,50.0,50.0,50
60.0,60.0,50.0,50.0,50.0,50.0,70
60.0,50.0,50.0,50.0,50.0,70.0,60
50.0,50.0,50.0,50.0,70.0,60.0,60
50.0,50.0,50.0,70.0,60.0,60.0,60
50.0,50.0,70.0,60.0,60.0,60.0,50
50.0,70.0,60.0,60.0,60.0,50.0,50
70.0,60.0,60.0,60.0,50.0,50.0,50
60.0,60.0,60.0,50.0,50.0,50.0,60
60.0,60.0,50.0,50.0,50.0,60.0,40
60.0,50.0,50.0,50.0,60.0,40.0,60
50.0,50.0,50.0,60.0,40.0,60.0,50
50.0,50.0,60.0,40.0,60.0,50.0,60
50.0,60.0,40.0,60.0,50.0,60.0,50
60.0,40.0,60.0,50.0,60.0,50.0,60
40.0,60.0,50.0,60.0,50.0,60.0,210
60.0,50.0,60.0,50.0,60.0,210.0,320
50.0,60.0,50.0,60.0,210.0,320.0,520
60.0,50.0,60.0,210.0,320.0,520.0,490
50.0,60.0,210.0,320.0,520.0,490.0,150
60.0,210.0,320.0,520.0,490.0,150.0,90
210.0,320.0,520.0,490.0,150.0,90.0,90
320.0,520.0,490.0,150.0,90.0,90.0,80
520.0,490.0,150.0,90.0,90.0,80.0,70
490.0,150.0,90.0,90.0,80.0,70.0,80
150.0,90.0,90.0,80.0,70.0,80.0,120
90.0,90.0,80.0,70.0,80.0,120.0,110
90.0,80.0,70.0,80.0,120.0,110.0,90
80.0,70.0,80.0,120.0,110.0,90.0,100
70.0,80.0,120.0,110.0,90.0,100.0,90
80.0,120.0,110.0,90.0,100.0,90.0,100
120.0,110.0,90.0,100.0,90.0,100.0,100
110.0,90.0,100.0,90.0,100.0,100.0,90
90.0,100.0,90.0,100.0,100.0,90.0,90
100.0,90.0,100.0,100.0,90.0,90.0,110
90.0,100.0,100.0,90.0,90.0,110.0,100
100.0,100.0,90.0,90.0,110.0,100.0,90
100.0,90.0,90.0,110.0,100.0,90.0,100
90.0,90.0,110.0,100.0,90.0,100.0,70
90.0,110.0,100.0,90.0,100.0,70.0,50
110.0,100.0,90.0,100.0,70.0,50.0,50
100.0,90.0,100.0,70.0,50.0,50.0,70
90.0,100.0,70.0,50.0,50.0,70.0,60
100.0,70.0,50.0,50.0,70.0,60.0,50
70.0,50.0,50.0,70.0,60.0,50.0,70
50.0,50.0,70.0,60.0,50.0,70.0,50
50.0,70.0,60.0,50.0,70.0,50.0,60
70.0,60.0,50.0,70.0,50.0,60.0,50
60.0,50.0,70.0,50.0,60.0,50.0,50
50.0,70.0,50.0,60.0,50.0,50.0,60
70.0,50.0,60.0,50.0,50.0,60.0,50
50.0,60.0,50.0,50.0,60.0,50.0,50
60.0,50.0,50.0,60.0,50.0,50.0,60
50.0,50.0,60.0,50.0,50.0,60.0,60
50.0,60.0,50.0,50.0,60.0,60.0,50
60.0,50.0,50.0,60.0,60.0,50.0,50
50.0,50.0,60.0,60.0,50.0,50.0,20
50.0,60.0,60.0,50.0,50.0,20.0,40
60.0,60.0,50.0,50.0,20.0,40.0,40
60.0,50.0,50.0,20.0,40.0,40.0,50
50.0,50.0,20.0,40.0,40.0,50.0,60
50.0,20.0,40.0,40.0,50.0,60.0,50
20.0,40.0,40.0,50.0,60.0,50.0,60
40.0,40.0,50.0,60.0,50.0,60.0,60
40.0,50.0,60.0,50.0,60.0,60.0,60
50.0,60.0,50.0,60.0,60.0,60.0,60
60.0,50.0,60.0,60.0,60.0,60.0,50
50.0,60.0,60.0,60.0,60.0,50.0,40
60.0,60.0,60.0,60.0,50.0,40.0,50
60.0,60.0,60.0,50.0,40.0,50.0,60
60.0,60.0,50.0,40.0,50.0,60.0,40
60.0,50.0,40.0,50.0,60.0,40.0,60
50.0,40.0,50.0,60.0,40.0,60.0,60
40.0,50.0,60.0,40.0,60.0,60.0,60
50.0,60.0,40.0,60.0,60.0,60.0,50
60.0,40.0,60.0,60.0,60.0,50.0,60
40.0,60.0,60.0,60.0,50.0,60.0,70
60.0,60.0,60.0,50.0,60.0,70.0,50
60.0,60.0,50.0,60.0,70.0,50.0,50
60.0,50.0,60.0,70.0,50.0,50.0,50
50.0,60.0,70.0,50.0,50.0,50.0,50
60.0,70.0,50.0,50.0,50.0,50.0,40
70.0,50.0,50.0,50.0,50.0,40.0,60
50.0,50.0,50.0,50.0,40.0,60.0,50
50.0,50.0,50.0,40.0,60.0,50.0,60
50.0,50.0,40.0,60.0,50.0,60.0,50
50.0,40.0,60.0,50.0,60.0,50.0,50
40.0,60.0,50.0,60.0,50.0,50.0,50
60.0,50.0,60.0,50.0,50.0,50.0,40
50.0,60.0,50.0,50.0,50.0,40.0,60
60.0,50.0,50.0,50.0,40.0,60.0,50
50.0,50.0,50.0,40.0,60.0,50.0,50
50.0,50.0,40.0,60.0,50.0,50.0,80
50.0,40.0,60.0,50.0,50.0,80.0,110
40.0,60.0,50.0,50.0,80.0,110.0,80
60.0,50.0,50.0,80.0,110.0,80.0,70
50.0,50.0,80.0,110.0,80.0,70.0,60
50.0,80.0,110.0,80.0,70.0,60.0,60
80.0,110.0,80.0,70.0,60.0,60.0,70
110.0,80.0,70.0,60.0,60.0,70.0,670
80.0,70.0,60.0,60.0,70.0,670.0,470
70.0,60.0,60.0,70.0,670.0,470.0,150
60.0,60.0,70.0,670.0,470.0,150.0,70
60.0,70.0,670.0,470.0,150.0,70.0,110
70.0,670.0,470.0,150.0,70.0,110.0,110
670.0,470.0,150.0,70.0,110.0,110.0,100
470.0,150.0,70.0,110.0,110.0,100.0,100
150.0,70.0,110.0,110.0,100.0,100.0,80
70.0,110.0,110.0,100.0,100.0,80.0,90
110.0,110.0,100.0,100.0,80.0,90.0,110
110.0,100.0,100.0,80.0,90.0,110.0,450
100.0,100.0,80.0,90.0,110.0,450.0,610
100.0,80.0,90.0,110.0,450.0,610.0,290
80.0,90.0,110.0,450.0,610.0,290.0,90
90.0,110.0,450.0,610.0,290.0,90.0,120
110.0,450.0,610.0,290.0,90.0,120.0,110
450.0,610.0,290.0,90.0,120.0,110.0,70
610.0,290.0,90.0,120.0,110.0,70.0,100
290.0,90.0,120.0,110.0,70.0,100.0,70
90.0,120.0,110.0,70.0,100.0,70.0,70
120.0,110.0,70.0,100.0,70.0,70.0,60
110.0,70.0,100.0,70.0,70.0,60.0,60
70.0,100.0,70.0,70.0,60.0,60.0,80
100.0,70.0,70.0,60.0,60.0,80.0,70
70.0,70.0,60.0,60.0,80.0,70.0,80
70.0,60.0,60.0,80.0,70.0,80.0,310
60.0,60.0,80.0,70.0,80.0,310.0,340
60.0,80.0,70.0,80.0,310.0,340.0,110
80.0,70.0,80.0,310.0,340.0,110.0,80
70.0,80.0,310.0,340.0,110.0,80.0,100
80.0,310.0,340.0,110.0,80.0,100.0,120
310.0,340.0,110.0,80.0,100.0,120.0,80
340.0,110.0,80.0,100.0,120.0,80.0,90
110.0,80.0,100.0,120.0,80.0,90.0,90
80.0,100.0,120.0,80.0,90.0,90.0,90
100.0,120.0,80.0,90.0,90.0,90.0,70
120.0,80.0,90.0,90.0,90.0,70.0,70
80.0,90.0,90.0,90.0,70.0,70.0,70
90.0,90.0,90.0,70.0,70.0,70.0,70
90.0,90.0,70.0,70.0,70.0,70.0,70
90.0,70.0,70.0,70.0,70.0,70.0,140
70.0,70.0,70.0,70.0,70.0,140.0,340
70.0,70.0,70.0,70.0,140.0,340.0,190
70.0,70.0,70.0,140.0,340.0,190.0,150
70.0,70.0,140.0,340.0,190.0,150.0,80
70.0,140.0,340.0,190.0,150.0,80.0,80
140.0,340.0,190.0,150.0,80.0,80.0,70
340.0,190.0,150.0,80.0,80.0,70.0,80
190.0,150.0,80.0,80.0,70.0,80.0,70
150.0,80.0,80.0,70.0,80.0,70.0,70
80.0,80.0,70.0,80.0,70.0,70.0,70
80.0,70.0,80.0,70.0,70.0,70.0,70
70.0,80.0,70.0,70.0,70.0,70.0,70
80.0,70.0,70.0,70.0,70.0,70.0,60
70.0,70.0,70.0,70.0,70.0,60.0,70
70.0,70.0,70.0,70.0,60.0,70.0,80
70.0,70.0,70.0,60.0,70.0,80.0,90
70.0,70.0,60.0,70.0,80.0,90.0,90
70.0,60.0,70.0,80.0,90.0,90.0,100
60.0,70.0,80.0,90.0,90.0,100.0,90
70.0,80.0,90.0,90.0,100.0,90.0,100
80.0,90.0,90.0,100.0,90.0,100.0,90
90.0,90.0,100.0,90.0,100.0,90.0,230
90.0,100.0,90.0,100.0,90.0,230.0,230
100.0,90.0,100.0,90.0,230.0,230.0,200
90.0,100.0,90.0,230.0,230.0,200.0,190
100.0,90.0,230.0,230.0,200.0,190.0,100
90.0,230.0,230.0,200.0,190.0,100.0,110
230.0,230.0,200.0,190.0,100.0,110.0,110
230.0,200.0,190.0,100.0,110.0,110.0,110
200.0,190.0,100.0,110.0,110.0,110.0,110
190.0,100.0,110.0,110.0,110.0,110.0,140
100.0,110.0,110.0,110.0,110.0,140.0,150
110.0,110.0,110.0,110.0,140.0,150.0,140
110.0,110.0,110.0,140.0,150.0,140.0,130
110.0,110.0,140.0,150.0,140.0,130.0,130
110.0,140.0,150.0,140.0,130.0,130.0,140
140.0,150.0,140.0,130.0,130.0,140.0,120
150.0,140.0,130.0,130.0,140.0,120.0,100
140.0,130.0,130.0,140.0,120.0,100.0,80
130.0,130.0,140.0,120.0,100.0,80.0,90
130.0,140.0,120.0,100.0,80.0,90.0,80
140.0,120.0,100.0,80.0,90.0,80.0,80
120.0,100.0,80.0,90.0,80.0,80.0,80
100.0,80.0,90.0,80.0,80.0,80.0,50
80.0,90.0,80.0,80.0,80.0,50.0,50
90.0,80.0,80.0,80.0,50.0,50.0,60
80.0,80.0,80.0,50.0,50.0,60.0,50
80.0,80.0,50.0,50.0,60.0,50.0,50
80.0,50.0,50.0,60.0,50.0,50.0,50
50.0,50.0,60.0,50.0,50.0,50.0,50
50.0,60.0,50.0,50.0,50.0,50.0,60
60.0,50.0,50.0,50.0,50.0,60.0,60
50.0,50.0,50.0,50.0,60.0,60.0,60
50.0,50.0,50.0,60.0,60.0,60.0,60
50.0,50.0,60.0,60.0,60.0,60.0,60
50.0,60.0,60.0,60.0,60.0,60.0,50
60.0,60.0,60.0,60.0,60.0,50.0,60
60.0,60.0,60.0,60.0,50.0,60.0,50
60.0,60.0,60.0,50.0,60.0,50.0,50
60.0,60.0,50.0,60.0,50.0,50.0,50
60.0,50.0,60.0,50.0,50.0,50.0,50
50.0,60.0,50.0,50.0,50.0,50.0,60
60.0,50.0,50.0,50.0,50.0,60.0,50
50.0,50.0,50.0,50.0,60.0,50.0,60
50.0,50.0,50.0,60.0,50.0,60.0,60
50.0,50.0,60.0,50.0,60.0,60.0,60
50.0,60.0,50.0,60.0,60.0,60.0,60
60.0,50.0,60.0,60.0,60.0,60.0,60
50.0,60.0,60.0,60.0,60.0,60.0,40
60.0,60.0,60.0,60.0,60.0,40.0,60
60.0,60.0,60.0,60.0,40.0,60.0,40
60.0,60.0,60.0,40.0,60.0,40.0,60
60.0,60.0,40.0,60.0,40.0,60.0,40
60.0,40.0,60.0,40.0,60.0,40.0,60
40.0,60.0,40.0,60.0,40.0,60.0,60
60.0,40.0,60.0,40.0,60.0,60.0,50
40.0,60.0,40.0,60.0,60.0,50.0,70
60.0,40.0,60.0,60.0,50.0,70.0,50
40.0,60.0,60.0,50.0,70.0,50.0,60
60.0,60.0,50.0,70.0,50.0,60.0,50
60.0,50.0,70.0,50.0,60.0,50.0,50
50.0,70.0,50.0,60.0,50.0,50.0,50
70.0,50.0,60.0,50.0,50.0,50.0,60
50.0,60.0,50.0,50.0,50.0,60.0,40
60.0,50.0,50.0,50.0,60.0,40.0,60
50.0,50.0,50.0,60.0,40.0,60.0,60
50.0,50.0,60.0,40.0,60.0,60.0,60
50.0,60.0,40.0,60.0,60.0,60.0,60
60.0,40.0,60.0,60.0,60.0,60.0,50
40.0,60.0,60.0,60.0,60.0,50.0,50
60.0,60.0,60.0,60.0,50.0,50.0,50
60.0,60.0,60.0,50.0,50.0,50.0,50
60.0,60.0,50.0,50.0,50.0,50.0,50
60.0,50.0,50.0,50.0,50.0,50.0,40
50.0,50.0,50.0,50.0,50.0,40.0,50
50.0,50.0,50.0,50.0,40.0,50.0,50
50.0,50.0,50.0,40.0,50.0,50.0,60
50.0,50.0,40.0,50.0,50.0,60.0,60
50.0,40.0,50.0,50.0,60.0,60.0,60
40.0,50.0,50.0,60.0,60.0,60.0,50
50.0,50.0,60.0,60.0,60.0,50.0,60
50.0,60.0,60.0,60.0,50.0,60.0,60
60.0,60.0,60.0,50.0,60.0,60.0,260
60.0,60.0,50.0,60.0,60.0,260.0,360
60.0,50.0,60.0,60.0,260.0,360.0,100
50.0,60.0,60.0,260.0,360.0,100.0,90
60.0,60.0,260.0,360.0,100.0,90.0,90
60.0,260.0,360.0,100.0,90.0,90.0,100
260.0,360.0,100.0,90.0,90.0,100.0,120
360.0,100.0,90.0,90.0,100.0,120.0,200
100.0,90.0,90.0,100.0,120.0,200.0,130
90.0,90.0,100.0,120.0,200.0,130.0,80
90.0,100.0,120.0,200.0,130.0,80.0,210
100.0,120.0,200.0,130.0,80.0,210.0,240
120.0,200.0,130.0,80.0,210.0,240.0,210
200.0,130.0,80.0,210.0,240.0,210.0,80
130.0,80.0,210.0,240.0,210.0,80.0,100
80.0,210.0,240.0,210.0,80.0,100.0,90
